Data_Type,rt,response,subj_idx,condition,correct,stimulus
Synth,0.531630179,1,P058,2-back,1,1
Synth,0.426563507,1,P058,2-back,1,1
Synth,0.566792385,1,P058,2-back,1,1
Synth,0.497991158,1,P058,2-back,1,1
Synth,0.799135519,1,P058,2-back,1,1
Synth,1.16823964,1,P058,2-back,1,1
Synth,0.533408411,1,P058,2-back,1,1
Synth,0.589642672,1,P058,2-back,1,1
Synth,0.656157223,0,P058,2-back,0,1
Synth,0.555548538,1,P058,2-back,1,1
Synth,0.493117364,1,P058,2-back,1,1
Synth,0.618333091,1,P058,2-back,1,1
Synth,0.63041378,1,P058,2-back,1,1
Synth,0.295745644,1,P058,2-back,1,1
Synth,0.577245897,0,P058,2-back,0,1
Synth,0.54854013,1,P058,2-back,1,1
Synth,0.467585108,1,P058,2-back,1,1
Synth,0.636687226,0,P058,2-back,0,1
Synth,0.449841063,0,P058,2-back,0,1
Synth,0.43090801,1,P058,2-back,1,1
Synth,0.602887254,1,P058,2-back,1,1
Synth,0.566547445,1,P058,2-back,1,1
Synth,0.873211825,1,P058,2-back,1,1
Synth,0.611095574,1,P058,2-back,1,1
Synth,0.30156454,1,P058,2-back,1,1
Synth,0.477226381,1,P058,2-back,1,1
Synth,0.544845851,1,P058,2-back,1,1
Synth,0.484451507,1,P058,2-back,1,1
Synth,0.872167768,0,P058,2-back,0,1
Synth,0.422405074,1,P058,2-back,1,1
Synth,0.777104484,0,P058,2-back,0,1
Synth,1.51200802,1,P058,2-back,1,1
Synth,0.318099863,1,P058,2-back,1,1
Synth,0.456625427,0,P058,2-back,0,1
Synth,0.818071602,1,P058,2-back,1,1
Synth,0.456881479,1,P058,2-back,1,1
Synth,0.837637915,1,P058,2-back,1,1
Synth,0.991732071,1,P058,2-back,1,1
Synth,0.881078309,1,P058,2-back,1,1
Synth,0.680225044,1,P058,2-back,1,1
Synth,0.391877995,1,P058,2-back,1,1
Synth,0.618754203,1,P058,2-back,1,1
Synth,0.684684236,1,P058,2-back,1,1
Synth,0.526192533,1,P058,2-back,1,1
Synth,0.847094665,1,P058,2-back,1,1
Synth,0.595422737,1,P058,2-back,1,1
Synth,0.445497652,0,P058,2-back,0,1
Synth,1.259878417,0,P058,2-back,0,1
Synth,0.614855167,1,P058,2-back,1,1
Synth,0.925170848,1,P058,2-back,1,1
Synth,0.451157571,1,P058,2-back,1,1
Synth,0.56019891,1,P058,2-back,1,1
Synth,0.809274942,0,P058,2-back,0,1
Synth,0.459108528,1,P058,2-back,1,1
Synth,0.596992944,1,P058,2-back,1,1
Synth,0.519745861,1,P058,2-back,1,1
Synth,0.438100164,1,P058,2-back,1,1
Synth,0.58492451,1,P058,2-back,1,1
Synth,0.76469369,1,P058,2-back,1,1
Synth,0.394364669,1,P058,2-back,1,1
Synth,1.041978708,1,P058,2-back,1,1
Synth,0.817789752,1,P058,2-back,1,1
Synth,0.594057721,1,P058,2-back,1,1
Synth,0.673011041,1,P058,2-back,1,1
Synth,0.517291601,1,P058,2-back,1,1
Synth,0.419441177,1,P058,2-back,1,1
Synth,0.484705297,1,P058,2-back,1,1
Synth,0.773984205,1,P058,2-back,1,1
Synth,0.731816003,1,P058,2-back,1,1
Synth,0.666539647,1,P058,2-back,1,1
Synth,0.492306172,1,P058,2-back,1,1
Synth,0.444805342,1,P058,2-back,1,1
Synth,0.524491711,1,P058,2-back,1,1
Synth,0.624868248,0,P058,2-back,0,1
Synth,0.861871505,1,P058,2-back,1,1
Synth,0.473846397,1,P058,2-back,1,1
Synth,0.699143228,1,P058,2-back,1,1
Synth,0.331553956,1,P058,2-back,1,1
Synth,0.332188463,1,P058,2-back,1,1
Synth,0.846284131,1,P058,2-back,1,1
Synth,0.486621072,1,P058,2-back,1,1
Synth,0.548462685,1,P058,2-back,1,1
Synth,0.517994689,1,P058,2-back,1,1
Synth,0.675698614,1,P058,2-back,1,1
Synth,1.128469849,0,P058,2-back,0,1
Synth,0.441991852,1,P058,2-back,1,1
Synth,0.607334676,1,P058,2-back,1,1
Synth,0.30381314,1,P058,2-back,1,1
Synth,1.557013089,1,P058,2-back,1,1
Synth,0.601685107,1,P058,2-back,1,1
Synth,0.596502555,1,P058,2-back,1,1
Synth,0.630665652,1,P058,2-back,1,1
Synth,0.480438074,0,P058,2-back,0,1
Synth,0.712902491,1,P058,2-back,1,1
Synth,0.398793457,1,P058,2-back,1,1
Synth,0.66922286,1,P058,2-back,1,1
Synth,0.985818931,1,P058,2-back,1,1
Synth,0.508215237,1,P058,2-back,1,1
Synth,0.547703749,1,P058,2-back,1,1
Synth,0.434251556,1,P058,2-back,1,1
Synth,0.563977763,1,P058,2-back,1,1
Synth,0.455395215,1,P058,2-back,1,1
Synth,0.576936959,1,P058,2-back,1,1
Synth,0.652487624,1,P058,2-back,1,1
Synth,0.292420251,1,P058,2-back,1,1
Synth,0.745721545,0,P058,2-back,0,1
Synth,0.660366155,0,P058,2-back,0,1
Synth,0.664946254,1,P058,2-back,1,1
Synth,0.485980287,1,P058,2-back,1,1
Synth,0.877717642,0,P058,2-back,0,1
Synth,0.540404177,1,P058,2-back,1,1
Synth,0.602902925,1,P058,2-back,1,1
Synth,0.431063004,1,P058,2-back,1,1
Synth,0.581063717,1,P058,2-back,1,1
Synth,0.57204721,1,P058,2-back,1,1
Synth,0.633447682,1,P058,2-back,1,1
Synth,1.17715777,1,P058,2-back,1,1
Synth,0.339304409,1,P058,2-back,1,1
Synth,0.383913583,1,P058,2-back,1,1
Synth,0.473938128,1,P058,2-back,1,1
Synth,0.736001197,1,P058,2-back,1,1
Synth,0.762616567,1,P058,2-back,1,1
Synth,0.9374327,1,P058,2-back,1,1
Synth,0.55325477,1,P058,2-back,1,1
Synth,0.60650608,1,P058,2-back,1,1
Synth,0.560061087,1,P058,2-back,1,1
Synth,0.889984036,1,P058,2-back,1,1
Synth,0.485300244,1,P058,2-back,1,1
Synth,0.707735417,1,P058,2-back,1,1
Synth,0.557692858,1,P058,2-back,1,1
Synth,0.51374018,1,P058,2-back,1,1
Synth,0.402486646,1,P058,2-back,1,1
Synth,1.048253612,1,P058,2-back,1,1
Synth,0.394123933,1,P058,2-back,1,1
Synth,0.438809768,1,P058,2-back,1,1
Synth,0.503245525,1,P058,2-back,1,1
Synth,0.613076228,1,P058,2-back,1,1
Synth,0.564634382,1,P058,2-back,1,1
Synth,0.529781777,1,P058,2-back,1,1
Synth,0.609050782,1,P058,2-back,1,1
Synth,0.51000078,0,P058,2-back,0,1
Synth,0.767180824,1,P058,2-back,1,1
Synth,0.356121269,1,P058,2-back,1,1
Synth,0.397037359,0,P058,2-back,0,1
Synth,0.693219945,1,P058,2-back,1,1
Synth,0.395872213,1,P058,2-back,1,1
Synth,0.636237266,1,P058,2-back,1,1
Synth,0.46232158,1,P058,2-back,1,1
Synth,0.580767071,1,P058,2-back,1,1
Synth,0.667236752,1,P058,2-back,1,1
Synth,0.474840157,1,P058,2-back,1,1
Synth,0.774414678,1,P058,2-back,1,1
Synth,0.685942876,0,P058,2-back,0,1
Synth,0.501241003,1,P058,2-back,1,1
Synth,0.467553515,1,P058,2-back,1,1
Synth,0.696405715,1,P058,2-back,1,1
Synth,0.54815212,1,P058,2-back,1,1
Synth,0.354514182,0,P058,2-back,0,1
Synth,0.449889586,1,P058,2-back,1,1
Synth,0.557874054,1,P058,2-back,1,1
Synth,0.456095594,1,P058,2-back,1,1
Synth,0.639133112,0,P058,2-back,0,1
Synth,0.529361946,1,P058,2-back,1,1
Synth,0.679875475,1,P058,2-back,1,1
Synth,0.54981563,0,P058,2-back,0,1
Synth,0.521294199,1,P058,2-back,1,1
Synth,0.912400192,1,P058,2-back,1,1
Synth,0.409960226,1,P058,2-back,1,1
Synth,0.401776204,1,P058,2-back,1,1
Synth,0.781000289,1,P058,2-back,1,1
Synth,0.573224931,0,P058,2-back,0,1
Synth,0.436836568,1,P058,2-back,1,1
Synth,0.505283635,1,P058,2-back,1,1
Synth,0.49819104,1,P058,2-back,1,1
Synth,0.523456987,1,P058,2-back,1,1
Synth,0.538390325,1,P058,2-back,1,1
Synth,0.670169634,1,P058,2-back,1,1
Synth,0.506233971,1,P058,2-back,1,1
Synth,1.122979448,1,P058,2-back,1,1
Synth,0.508839423,1,P058,2-back,1,1
Synth,0.832637134,0,P058,2-back,0,1
Synth,0.36902486,1,P058,2-back,1,1
Synth,0.479433476,1,P058,2-back,1,1
Synth,0.518901225,1,P058,2-back,1,1
Synth,0.485861867,1,P058,2-back,1,1
Synth,0.792467345,1,P058,2-back,1,1
Synth,0.442039088,0,P058,2-back,0,1
Synth,0.756190168,1,P058,2-back,1,1
Synth,0.394571793,1,P058,2-back,1,1
Synth,0.30168339,1,P058,2-back,1,1
Synth,0.857694273,1,P058,2-back,1,1
Synth,0.328403351,1,P058,2-back,1,1
Synth,0.774702775,1,P058,2-back,1,1
Synth,0.777339953,1,P058,2-back,1,1
Synth,0.356310268,1,P058,2-back,1,1
Synth,0.575012643,0,P058,2-back,0,1
Synth,0.464450128,1,P058,2-back,1,1
Synth,0.574349224,1,P058,2-back,1,1
Synth,0.521520488,1,P058,2-back,1,1
Synth,0.659738869,1,P058,2-back,1,1
Synth,0.838259087,1,P058,2-back,1,1
Synth,1.147444295,1,P058,2-back,1,1
Synth,0.587424385,1,P058,2-back,1,1
Synth,0.556954261,0,P058,2-back,0,1
Synth,0.41479214,1,P058,2-back,1,1
Synth,0.477376659,0,P058,2-back,0,1
Synth,0.339729253,1,P058,2-back,1,1
Synth,0.448912113,1,P058,2-back,1,1
Synth,0.517073438,1,P058,2-back,1,1
Synth,0.456731436,1,P058,2-back,1,1
Synth,0.477958209,1,P058,2-back,1,1
Synth,0.460690991,1,P058,2-back,1,1
Synth,1.92139921,1,P058,2-back,1,1
Synth,0.601821702,1,P058,2-back,1,1
Synth,0.918623807,1,P058,2-back,1,1
Synth,0.604097586,1,P058,2-back,1,1
Synth,0.40071472,1,P058,2-back,1,1
Synth,0.745600825,1,P058,2-back,1,1
Synth,0.543256472,0,P058,2-back,0,1
Synth,0.50321213,0,P058,2-back,0,1
Synth,0.822473866,1,P058,2-back,1,1
Synth,0.891154485,1,P058,2-back,1,1
Synth,0.514132547,1,P058,2-back,1,1
Synth,0.358454764,1,P058,2-back,1,1
Synth,0.41755316,1,P058,2-back,1,1
Synth,0.541262446,1,P058,2-back,1,1
Synth,1.601411631,1,P058,2-back,1,1
Synth,0.571484161,1,P058,2-back,1,1
Synth,0.545009961,1,P058,2-back,1,1
Synth,0.64884629,0,P058,2-back,0,1
Synth,0.529569072,0,P058,2-back,0,1
Synth,0.756059329,1,P058,2-back,1,1
Synth,0.54401927,1,P058,2-back,1,1
Synth,0.601449885,1,P058,2-back,1,1
Synth,0.636912234,1,P058,2-back,1,1
Synth,0.646577323,1,P058,2-back,1,1
Synth,0.47490053,0,P058,2-back,0,1
Synth,0.389170985,0,P058,2-back,0,1
Synth,0.419397845,0,P058,2-back,0,1
Synth,0.53511677,1,P058,2-back,1,1
Synth,0.820446541,1,P058,2-back,1,1
Synth,0.683175254,1,P058,2-back,1,1
Synth,0.802991284,1,P058,2-back,1,1
Synth,0.551609083,0,P058,2-back,0,1
Synth,0.681407887,0,P058,2-back,0,1
Synth,0.726561052,1,P058,2-back,1,1
Synth,0.448827354,1,P058,2-back,1,1
Synth,0.792714022,1,P058,2-back,1,1
Synth,0.715192504,1,P058,2-back,1,1
Synth,0.455992895,1,P058,2-back,1,1
Synth,0.557766511,1,P058,2-back,1,1
Synth,0.579434635,1,P058,2-back,1,1
Synth,0.395658489,1,P058,2-back,1,1
Synth,0.490932448,1,P058,2-back,1,1
Synth,0.853070194,1,P058,2-back,1,1
Synth,0.717590972,1,P058,2-back,1,1
Synth,0.523752825,0,P058,2-back,0,1
Synth,0.450334579,1,P058,2-back,1,1
Synth,1.6153112,1,P058,2-back,1,1
Synth,0.503558083,1,P058,2-back,1,1
Synth,0.931397335,1,P058,2-back,1,1
Synth,0.759720378,1,P058,2-back,1,1
Synth,0.449077067,1,P058,2-back,1,1
Synth,0.848728164,1,P058,2-back,1,1
Synth,0.450868744,0,P058,2-back,0,1
Synth,0.481401939,1,P058,2-back,1,1
Synth,1.034017909,1,P058,2-back,1,1
Synth,0.446164514,0,P058,2-back,0,1
Synth,0.754635896,0,P058,2-back,0,1
Synth,0.767132094,1,P058,2-back,1,1
Synth,0.575739031,1,P058,2-back,1,1
Synth,0.708018474,0,P058,2-back,0,1
Synth,0.329923568,1,P058,2-back,1,1
Synth,0.637935488,1,P058,2-back,1,1
Synth,0.487541107,1,P058,2-back,1,1
Synth,0.773918938,1,P058,2-back,1,1
Synth,0.537296163,1,P058,2-back,1,1
Synth,0.365673252,1,P058,2-back,1,1
Synth,0.595398777,0,P058,2-back,0,1
Synth,0.593923524,1,P058,2-back,1,1
Synth,0.437523443,1,P058,2-back,1,1
Synth,0.686693723,0,P058,2-back,0,1
Synth,0.601985321,1,P058,2-back,1,1
Synth,0.451931964,1,P058,2-back,1,1
Synth,0.633573384,1,P058,2-back,1,1
Synth,0.538196561,1,P058,2-back,1,1
Synth,0.813193818,1,P058,2-back,1,1
Synth,0.754876,1,P058,2-back,1,1
Synth,0.447004314,1,P058,2-back,1,1
Synth,0.321762241,1,P058,2-back,1,1
Synth,0.363833524,1,P058,2-back,1,1
Synth,0.339424175,0,P058,2-back,0,1
Synth,0.585213752,1,P058,2-back,1,1
Synth,0.580633975,1,P058,2-back,1,1
Synth,0.418470014,0,P058,2-back,0,1
Synth,0.772527093,0,P058,2-back,0,1
Synth,0.495491606,1,P058,2-back,1,1
Synth,0.48690401,1,P058,2-back,1,1
Synth,0.688778972,1,P058,2-back,1,1
Synth,0.668914161,1,P058,2-back,1,1
Synth,0.679405861,1,P058,2-back,1,1
Synth,0.53079275,0,P058,2-back,0,1
Synth,0.302840501,1,P058,2-back,1,1
Synth,0.863906397,1,P058,2-back,1,1
Synth,1.284891079,1,P058,2-back,1,1
Synth,0.751371147,1,P058,2-back,1,1
Synth,0.509349395,0,P058,2-back,0,1
Synth,0.378804448,1,P058,2-back,1,1
Synth,0.337791836,1,P058,2-back,1,1
Synth,0.5363909,1,P058,2-back,1,1
Synth,0.508670033,1,P058,2-back,1,1
Synth,0.389407093,1,P058,2-back,1,1
Synth,0.896511837,1,P058,2-back,1,1
Synth,0.698059799,1,P058,2-back,1,1
Synth,0.555551399,1,P058,2-back,1,1
Synth,0.41024357,1,P058,2-back,1,1
Synth,0.606134886,1,P058,2-back,1,1
Synth,0.482016313,0,P058,2-back,0,1
Synth,0.450634519,1,P058,2-back,1,1
Synth,0.82029201,1,P058,2-back,1,1
Synth,0.710118758,1,P058,2-back,1,1
Synth,0.330461303,1,P058,2-back,1,1
Synth,0.606546454,1,P058,2-back,1,1
Synth,0.381582554,1,P058,2-back,1,1
Synth,0.405441334,1,P058,2-back,1,1
Synth,0.500669576,1,P058,2-back,1,1
Synth,0.733618467,1,P058,2-back,1,1
Synth,0.351713276,0,P058,2-back,0,1
Synth,0.906673181,1,P058,2-back,1,1
Synth,0.67461283,1,P058,2-back,1,1
Synth,0.551540501,1,P058,2-back,1,1
Synth,0.49019436,0,P058,2-back,0,1
Synth,0.698624086,1,P058,2-back,1,1
Synth,1.138426807,1,P058,2-back,1,1
Synth,0.789441282,1,P058,2-back,1,1
Synth,0.424852956,1,P058,2-back,1,1
Synth,0.313465157,1,P058,2-back,1,1
Synth,0.462888158,1,P058,2-back,1,1
Synth,1.016869699,1,P058,2-back,1,1
Synth,0.707098665,1,P058,2-back,1,1
Synth,0.423213325,1,P058,2-back,1,1
Synth,0.953484558,0,P058,2-back,0,1
Synth,1.006461236,0,P058,2-back,0,1
Synth,0.505394086,1,P058,2-back,1,1
Synth,0.468417537,0,P058,2-back,0,1
Synth,0.553957449,1,P058,2-back,1,1
Synth,0.719811437,1,P058,2-back,1,1
Synth,1.012669485,1,P058,2-back,1,1
Synth,0.46363913,0,P058,2-back,0,1
Synth,0.598467427,1,P058,2-back,1,1
Synth,0.647916685,1,P058,2-back,1,1
Synth,0.803308017,1,P058,2-back,1,1
Synth,0.581929392,1,P058,2-back,1,1
Synth,1.247134935,1,P058,2-back,1,1
Synth,0.61483663,1,P058,2-back,1,1
Synth,0.469019719,1,P058,2-back,1,1
Synth,0.44346105,1,P058,2-back,1,1
Synth,0.532272995,1,P058,2-back,1,1
Synth,1.458074835,1,P058,2-back,1,1
Synth,0.558170398,1,P058,2-back,1,1
Synth,0.387904121,1,P058,2-back,1,1
Synth,1.310925259,1,P058,2-back,1,1
Synth,0.562344963,1,P058,2-back,1,1
Synth,0.582760394,1,P058,2-back,1,1
Synth,0.594049644,1,P058,2-back,1,1
Synth,0.54891185,1,P058,2-back,1,1
Synth,0.778561017,1,P058,2-back,1,1
Synth,0.561398946,1,P058,2-back,1,1
Synth,0.58018948,1,P058,2-back,1,1
Synth,0.524550809,1,P058,2-back,1,1
Synth,0.732222126,1,P058,2-back,1,1
Synth,0.789264293,1,P058,2-back,1,1
Synth,0.621673886,0,P058,2-back,0,1
Synth,0.433074989,0,P058,2-back,0,1
Synth,0.539855891,1,P058,2-back,1,1
Synth,0.506201369,0,P058,2-back,0,1
Synth,0.495908338,1,P058,2-back,1,1
Synth,0.535672123,1,P058,2-back,1,1
Synth,0.467721834,0,P058,2-back,0,1
Synth,0.681305251,1,P058,2-back,1,1
Synth,0.525059987,0,P058,2-back,0,1
Synth,0.883628664,1,P058,2-back,1,1
Synth,0.588707977,1,P058,2-back,1,1
Synth,0.469231476,1,P058,2-back,1,1
Synth,1.167099463,0,P058,2-back,0,1
Synth,0.539885117,1,P058,2-back,1,1
Synth,0.380074217,0,P058,2-back,0,1
Synth,0.611813826,0,P058,2-back,0,1
Synth,0.406041271,0,P058,2-back,0,1
Synth,0.509711219,0,P058,2-back,0,1
Synth,0.625550896,1,P058,2-back,1,1
Synth,0.919293492,1,P058,2-back,1,1
Synth,0.523700507,1,P058,2-back,1,1
Synth,0.451655134,1,P058,2-back,1,1
Synth,0.723636961,0,P058,2-back,0,1
Synth,1.489993013,1,P058,2-back,1,1
Synth,0.598333451,1,P058,2-back,1,1
Synth,0.602715558,0,P058,2-back,0,1
Synth,0.502966928,1,P058,2-back,1,1
Synth,0.341019768,1,P058,2-back,1,1
Synth,0.805574058,0,P058,2-back,0,1
Synth,0.605856801,1,P058,2-back,1,1
Synth,0.407932048,1,P058,2-back,1,1
Synth,0.517824397,1,P058,2-back,1,1
Synth,0.466946348,0,P058,2-back,0,1
Synth,0.620286963,0,P058,2-back,0,1
Synth,0.422649036,1,P058,2-back,1,1
Synth,0.689944727,1,P058,2-back,1,1
Synth,0.388101679,1,P058,2-back,1,1
Synth,0.439541521,1,P058,2-back,1,1
Synth,0.804876764,1,P058,2-back,1,1
Synth,0.395919885,1,P058,2-back,1,1
Synth,0.80309979,0,P058,2-back,0,1
Synth,0.63174363,0,P058,2-back,0,1
Synth,0.699226778,0,P058,2-back,0,1
Synth,0.344757933,1,P058,2-back,1,1
Synth,0.445395542,1,P058,2-back,1,1
Synth,0.46268005,0,P058,2-back,1,0
Synth,0.901189025,0,P058,2-back,1,0
Synth,0.525976166,0,P058,2-back,1,0
Synth,0.540393816,0,P058,2-back,1,0
Synth,0.692203113,1,P058,2-back,0,0
Synth,0.516346913,0,P058,2-back,1,0
Synth,0.613622876,0,P058,2-back,1,0
Synth,0.514129355,0,P058,2-back,1,0
Synth,0.739743589,1,P058,2-back,0,0
Synth,0.671903578,0,P058,2-back,1,0
Synth,0.671808458,0,P058,2-back,1,0
Synth,0.314482747,0,P058,2-back,1,0
Synth,0.940383233,0,P058,2-back,1,0
Synth,0.465997785,0,P058,2-back,1,0
Synth,0.456415805,0,P058,2-back,1,0
Synth,0.401386292,0,P058,2-back,1,0
Synth,0.712743548,0,P058,2-back,1,0
Synth,0.696042028,0,P058,2-back,1,0
Synth,0.658145683,0,P058,2-back,1,0
Synth,0.589218521,0,P058,2-back,1,0
Synth,0.604628266,1,P058,2-back,0,0
Synth,0.464934363,0,P058,2-back,1,0
Synth,0.510414717,1,P058,2-back,0,0
Synth,0.897883119,1,P058,2-back,0,0
Synth,0.631555904,0,P058,2-back,1,0
Synth,0.503248222,0,P058,2-back,1,0
Synth,0.543517086,0,P058,2-back,1,0
Synth,0.452735422,0,P058,2-back,1,0
Synth,0.519857603,0,P058,2-back,1,0
Synth,0.476866729,0,P058,2-back,1,0
Synth,0.580807397,0,P058,2-back,1,0
Synth,0.568688416,0,P058,2-back,1,0
Synth,1.174946849,0,P058,2-back,1,0
Synth,0.455874297,0,P058,2-back,1,0
Synth,0.480299403,0,P058,2-back,1,0
Synth,0.560348857,0,P058,2-back,1,0
Synth,0.770349688,1,P058,2-back,0,0
Synth,0.668193282,0,P058,2-back,1,0
Synth,0.722838257,0,P058,2-back,1,0
Synth,0.319159773,0,P058,2-back,1,0
Synth,0.560831851,0,P058,2-back,1,0
Synth,1.010059125,0,P058,2-back,1,0
Synth,0.565808348,0,P058,2-back,1,0
Synth,0.45219769,0,P058,2-back,1,0
Synth,0.488863782,0,P058,2-back,1,0
Synth,0.362499133,0,P058,2-back,1,0
Synth,0.508624945,1,P058,2-back,0,0
Synth,0.611300185,0,P058,2-back,1,0
Synth,0.690343333,0,P058,2-back,1,0
Synth,0.4602744,0,P058,2-back,1,0
Synth,0.702019108,0,P058,2-back,1,0
Synth,0.484557559,0,P058,2-back,1,0
Synth,0.31498606,1,P058,2-back,0,0
Synth,0.371419736,0,P058,2-back,1,0
Synth,0.58520439,1,P058,2-back,0,0
Synth,0.419449984,1,P058,2-back,0,0
Synth,0.881337464,0,P058,2-back,1,0
Synth,0.519854889,0,P058,2-back,1,0
Synth,0.683854109,0,P058,2-back,1,0
Synth,0.713815012,0,P058,2-back,1,0
Synth,0.486280751,0,P058,2-back,1,0
Synth,0.531897264,0,P058,2-back,1,0
Synth,0.470027573,0,P058,2-back,1,0
Synth,0.586701574,0,P058,2-back,1,0
Synth,0.309358139,0,P058,2-back,1,0
Synth,0.7131823,0,P058,2-back,1,0
Synth,0.752504165,0,P058,2-back,1,0
Synth,0.998154417,0,P058,2-back,1,0
Synth,0.828437771,0,P058,2-back,1,0
Synth,0.89030023,1,P058,2-back,0,0
Synth,0.591170609,0,P058,2-back,1,0
Synth,0.424131763,0,P058,2-back,1,0
Synth,0.456779164,0,P058,2-back,1,0
Synth,0.76048614,1,P058,2-back,0,0
Synth,0.404407667,0,P058,2-back,1,0
Synth,0.684475173,1,P058,2-back,0,0
Synth,0.712834833,0,P058,2-back,1,0
Synth,0.385525731,1,P058,2-back,0,0
Synth,0.430362019,0,P058,2-back,1,0
Synth,0.497077491,0,P058,2-back,1,0
Synth,0.558345375,1,P058,2-back,0,0
Synth,0.587820031,0,P058,2-back,1,0
Synth,0.516091389,0,P058,2-back,1,0
Synth,0.412606214,0,P058,2-back,1,0
Synth,0.387195828,0,P058,2-back,1,0
Synth,0.655854847,0,P058,2-back,1,0
Synth,0.469912569,1,P058,2-back,0,0
Synth,0.525224645,0,P058,2-back,1,0
Synth,0.536883846,0,P058,2-back,1,0
Synth,0.736465456,0,P058,2-back,1,0
Synth,0.747018695,0,P058,2-back,1,0
Synth,0.497586177,0,P058,2-back,1,0
Synth,0.728882022,0,P058,2-back,1,0
Synth,0.716905768,1,P058,2-back,0,0
Synth,0.505236065,0,P058,2-back,1,0
Synth,0.645655337,0,P058,2-back,1,0
Synth,0.464519688,0,P058,2-back,1,0
Synth,0.433406349,0,P058,2-back,1,0
Synth,0.621738649,1,P058,2-back,0,0
Synth,0.5693413,0,P058,2-back,1,0
Synth,0.508460987,1,P058,2-back,0,0
Synth,0.686991575,0,P058,2-back,1,0
Synth,0.46778236,0,P058,2-back,1,0
Synth,0.421092664,0,P058,2-back,1,0
Synth,0.584437015,1,P058,2-back,0,0
Synth,0.29932059,0,P058,2-back,1,0
Synth,0.674207787,1,P058,2-back,0,0
Synth,0.69929504,0,P058,2-back,1,0
Synth,0.57267137,0,P058,2-back,1,0
Synth,0.493824677,0,P058,2-back,1,0
Synth,0.963194018,1,P058,2-back,0,0
Synth,0.696977225,0,P058,2-back,1,0
Synth,0.601570333,1,P058,2-back,0,0
Synth,0.454144484,0,P058,2-back,1,0
Synth,0.589471207,1,P058,2-back,0,0
Synth,0.504257088,0,P058,2-back,1,0
Synth,0.46662814,0,P058,2-back,1,0
Synth,0.588289151,0,P058,2-back,1,0
Synth,0.666700097,0,P058,2-back,1,0
Synth,0.560962655,0,P058,2-back,1,0
Synth,0.47405443,0,P058,2-back,1,0
Synth,0.591361118,0,P058,2-back,1,0
Synth,0.331461809,0,P058,2-back,1,0
Synth,0.39476171,0,P058,2-back,1,0
Synth,0.418857941,0,P058,2-back,1,0
Synth,0.387688487,0,P058,2-back,1,0
Synth,0.654979169,0,P058,2-back,1,0
Synth,0.932938802,0,P058,2-back,1,0
Synth,0.662461756,0,P058,2-back,1,0
Synth,0.991352315,0,P058,2-back,1,0
Synth,0.424033005,0,P058,2-back,1,0
Synth,0.430572626,0,P058,2-back,1,0
Synth,0.534805566,0,P058,2-back,1,0
Synth,1.056313551,1,P058,2-back,0,0
Synth,0.466269001,0,P058,2-back,1,0
Synth,0.841731479,0,P058,2-back,1,0
Synth,0.385565908,0,P058,2-back,1,0
Synth,0.776782168,0,P058,2-back,1,0
Synth,0.452361412,0,P058,2-back,1,0
Synth,0.562766453,0,P058,2-back,1,0
Synth,0.540756652,0,P058,2-back,1,0
Synth,0.355553447,0,P058,2-back,1,0
Synth,0.611312327,0,P058,2-back,1,0
Synth,0.8630137,0,P058,2-back,1,0
Synth,0.318052112,1,P058,2-back,0,0
Synth,0.714035481,1,P058,2-back,0,0
Synth,0.893612128,0,P058,2-back,1,0
Synth,0.423409297,0,P058,2-back,1,0
Synth,0.480052514,0,P058,2-back,1,0
Synth,0.493698799,1,P058,2-back,0,0
Synth,0.461721045,0,P058,2-back,1,0
Synth,0.433085734,0,P058,2-back,1,0
Synth,0.529039376,0,P058,2-back,1,0
Synth,0.516811901,0,P058,2-back,1,0
Synth,0.40441725,0,P058,2-back,1,0
Synth,0.462511611,0,P058,2-back,1,0
Synth,1.558260207,0,P058,2-back,1,0
Synth,1.489987834,0,P058,2-back,1,0
Synth,0.755468278,0,P058,2-back,1,0
Synth,0.426015249,0,P058,2-back,1,0
Synth,0.546232128,1,P058,2-back,0,0
Synth,0.508376987,0,P058,2-back,1,0
Synth,0.429730137,0,P058,2-back,1,0
Synth,0.578301287,0,P058,2-back,1,0
Synth,0.416094939,0,P058,2-back,1,0
Synth,0.816051896,0,P058,2-back,1,0
Synth,0.650784424,1,P058,2-back,0,0
Synth,0.374122685,0,P058,2-back,1,0
Synth,0.397602551,0,P058,2-back,1,0
Synth,0.455031191,0,P058,2-back,1,0
Synth,0.438160476,0,P058,2-back,1,0
Synth,0.535036903,0,P058,2-back,1,0
Synth,1.098679803,0,P058,2-back,1,0
Synth,1.02137819,0,P058,2-back,1,0
Synth,0.889638587,0,P058,2-back,1,0
Synth,0.44816873,1,P058,2-back,0,0
Synth,0.697238938,1,P058,2-back,0,0
Synth,0.534756794,0,P058,2-back,1,0
Synth,0.816580203,0,P058,2-back,1,0
Synth,0.923204192,0,P058,2-back,1,0
Synth,0.490064305,0,P058,2-back,1,0
Synth,0.378465228,0,P058,2-back,1,0
Synth,0.787334819,0,P058,2-back,1,0
Synth,0.482015866,0,P058,2-back,1,0
Synth,0.396382111,0,P058,2-back,1,0
Synth,0.469941639,0,P058,2-back,1,0
Synth,0.66036346,0,P058,2-back,1,0
Synth,0.865039659,0,P058,2-back,1,0
Synth,0.566039175,1,P058,2-back,0,0
Synth,0.666455783,1,P058,2-back,0,0
